id,名称,地址,交流桩数,交流桩数,运行商,电站类型,平均费用,各时段充电费用,各时段服务费用,停车费用,经度,纬度
da5106f3-29a0-401f-88dc-33f793557789,闵行区 贵都新村(直流),上海市闵行区都市路3635弄38号,1,0,星星充电,专用电站,1.745,0.945,0.8,5元/小时（仅供参考，具体以场地方收取为准),121.40149121626635,31.081918768606933
4e458c57-e106-4ffa-a48a-d9f095f753e8,徐汇区 龙南佳苑住宅区,上海市徐汇区龙水南路330号,0,20,星星充电,公共电站,1.281,0.641,0.64,,121.45339723318493,31.153214860278446
25c99748-b4ae-4114-be95-79bb75e21250,浦东新区 东方悦居(直流),(仅供内部使用)上海市浦东新区杨思路1121弄,0,0,星星充电,专用电站,1.441,0.641,0.8,4元/小时（仅供参考，具体以场地方收取为准),121.50490417814383,31.16465596172735
a7deed5d-e178-414f-bfd5-fcccde361a75,闵行区 万博家园,上海市闵行区北华路168弄,0,38,星星充电,公共电站,1.281,0.641,0.64,5元/小时（仅供参考，具体以场地方收取为准),121.32914598224764,31.228162427707375
c0dde94f-d585-4c47-ad7b-5d6dda8c0a7a,长宁区 虹桥迎宾馆(直流 专用开放),(工作地对内开放)上海市长宁区虹桥路1591号,1,0,星星充电,专用电站,1.9,1.1,0.8,20元/小时（仅供参考，具体以场地方收取为准）,121.39823334305251,31.200985398863317
504cf5ae-a7c7-41b7-b3a6-1b37aedde79a,浦东新区 惊竟租赁二期(直流),上海市浦东新区御衡路48号,1,0,星星充电,公共电站,1.7,0.9,0.8,暂免（仅供参考，具体以场地方收费为准）,121.58322350183788,31.153689750440456
73a66750-5e20-4bf8-be30-25cab49eb4fe,浦东新区 东方悦居,(仅供内部使用)上海市浦东新区杨思路1121弄,0,15,星星充电,专用电站,1.281,0.641,0.64,4元/小时（仅供参考，具体以场地方收取为准),121.50489910072028,31.16441996783104
ae2a3935-cccb-4670-9b54-7e147c817bfc,浦东新区 上海市浦东新区金杨社区卫生服务中心,(仅对内开放)上海市浦东新区金杨路121号,0,0,星星充电,专用电站,1.404,0.954,0.45,免费停车（仅对内开放，仅供参考，具体以场地方收取为准),121.57320834659279,31.24689925109701
7948c3c0-66ae-4011-810c-0b54eff21277,闵行区 永康城永锦苑(直流),上海市闵行区永颂路198弄,2,0,星星充电,公共电站,1.6,0.8,0.8,1-8小时收费5元（仅供参考，具体以场地方收取为准),121.50193323215827,31.02936872268525
9bed12cf-ff6b-47e6-b642-fe9b88d72d66,浦东新区 天龙药业(直流),上海市浦东新区川沙镇川沙路4019号,2,0,星星充电,公共电站,1.508,0.345--0.708--1.159--0.708--1.159--0.708--0.345,0.8--0.8--0.641--0.8--0.641--0.8--0.8,暂时免费（仅供参考，具体以场地方收取为准),121.69303952692064,31.209287604197044
b46b4469-e1f9-4dce-bdde-c44d4311ece1,浦东新区 上海东锦江希尔顿逸林酒店(直流),上海市浦东新区锦康路356号地下车库,0,0,星星充电,公共电站,2.03,1.23,0.8,15分钟内免费，一小时内10元，两小时内15元，之后每小时加5元，过夜60元，24小时之内最高收取停车费60元（仅供参考，具体以场地方收取为准),121.53374936041973,31.211302228536848
c2ac3248-2fb5-444a-b537-8b497a7e02f8,闵行区 虹梅南苑(直流),上海市闵行区虹梅南路1728弄进门右侧停车位,1,0,星星充电,公共电站,1.44,0.84,0.6,1小时内免费，1~8小时5元（仅供参考，具体以场地方收取为准),121.42897085424062,31.11232548391508
ff6b0566-5203-4c79-a220-d52120d8c034,闵行区 金榜新苑(直流),上海市闵行区都市路1800弄,0,0,星星充电,公共电站,1.55,0.75,0.8,12小时之内5元/次，超过部分加收5元，最高10元/天（仅供参考，具体以场地方收费为准）,121.41469636390792,31.05748665089379
cb3f3280-00c5-4390-80a0-6a9ac301a77a,松江区 玩酷天地广场,上海市松江区环城路555号楼后面,0,6,星星充电,公共电站,1.94,1.3,0.64,0.5～1小时4元，1～3小时6元，3～5小时10元（仅供参考，具体以场地方收取为准),121.25401004495126,31.00961995577658
cbeba7d0-1a44-47bd-b874-56706b7a0867,闵行区 浦江瑞和城贰街坊二期(直流),上海市闵行区汇延路59弄,2,0,星星充电,公共电站,1.9,1.1,0.8,5元/小时（仅供参考，具体以场地方收取为准),121.51572023931347,31.021526337122513
bbd717b0-4a95-4b6e-ba1d-12ff4c7ac9a8,浦东新区 盛大天地源创谷(直流),上海市浦东新区盛荣路88弄7号,10,0,星星充电,公共电站,1.465,0.329--0.665--1.097--0.665--1.097--0.665--0.329,0.8--0.8--0.703--0.8--0.703--0.8--0.8,5元/小时,121.60570352799107,31.17275485674858
e866b780-27d4-48c8-aefa-427eac9503f4,闵行区 虹桥文化中心,闵行区虹桥镇万源路2800号地下车库14至21号车位,0,3,星星充电,专用电站,1.7,0.345--0.708--1.159--0.708--1.159--0.708--1.159--0.708--0.345,0.64--0.64--0.541--0.64--0.541--0.64--0.541--0.64--0.64,仅供参考，已场地方实际收取为准,121.38666018560703,31.173969426632844
a40aaa00-2e11-4389-abc3-3e5f9d180891,宝山区 宝华盛世花园(直流),上海市宝山区月川路33弄,2,0,星星充电,公共电站,1.923,1.123,0.8,白天一天5元，过夜10元（仅供参考，具体以场地方收取为准),121.40634622306573,31.448161709693842
f02347e4-05bc-4e7b-a754-6b27af2ceaa5,普陀区 家乐福武宁店,上海市普陀区武宁路20号一层停车场到底,0,4,星星充电,公共电站,1.99,1.35,0.64,8元每小时，8小时以上68元（仅供参考，具体以场地方收取为准),121.42828216883136,31.23612209303889
65e93cc1-16fc-417f-a773-7c22dc2b5f51,闵行区 君莲幸福苑二期(直流5区）,上海市闵行区都会路2799弄,0,0,星星充电,公共电站,1.417,0.307--0.617--0.307,0.8--0.8--0.8,1-5小时5元，6小时以后10元 （仅供参考，具体以场地方收费为准）,121.4098738971489,31.07850581035723
943ce824-14a2-4bec-8c1e-c135c87197f2,浦东新区 唐镇中芯花园(2区),上海市浦东新区南曹路1117弄地下车库10号到20车位,0,9,星星充电,专用电站,1.39,0.75,0.64,免费（仅供参考，具体以场地方收费为准）,121.66535845614558,31.206552177406348
532a12df-9526-469d-af35-e8e9af8d4503,金山区 御龙景苑,上海市金山区龙皓路111弄,0,20,星星充电,专用电站,1.585,0.945,0.64,仅供小区内部开放（仅供参考，具体以场地方收取为准),121.35485365103861,30.759745974706732
a4df424c-86a9-400e-8180-5fe667fefa0d,浦东新区 佳雨汽车服务,上海市浦东新区川南奉公路3727号,0,4,星星充电,公共电站,1.731,1.091,0.64,免费停车（仅供参考，具体以场地方收取为准),121.75941763148694,31.144779655649973
155e3dcb-5c35-46f3-9708-aed603b839e4,浦东新区 睿家汽车(直流高低压兼容),上海市浦东新区上川路1455号,2,0,星星充电,公共电站,1.64,1.2,0.44,免费（仅供参考，具体以场地方收费为准）,121.663047619045,31.277774734926755
05d6174d-0bee-4b2f-83e2-10a40d060ce7,宝山区 顾村大家园D块,上海市宝山区顾北东路188弄,0,58,星星充电,公共电站,1.281,0.641,0.64,5元/次（仅供参考，具体以场地方收取为准),121.41327746021453,31.358121222386412
956b962d-6de8-4b8c-b70b-25d5afc6e908,浦东新区 鹏裕苑二期(地下室直流),上海市浦东新区莲溪路1099弄,0,0,星星充电,公共电站,1.52,0.72,0.8,1小时内免费，1-2小时10元，2-24小时20元（仅供参考，具体以场地方收取为准),121.5664110607911,31.175130754013594
79a58e5c-9071-407f-8045-7e4792f12cd3,奉贤区 南行贤苑(直流 专用开放),上海市奉贤区万顺路2277弄,1,0,星星充电,专用电站,1.441,0.641,0.8,暂时免费（仅供参考，具体以场地方收取为准),121.51432934717671,30.96317299144843
37206d1f-51f8-4122-b488-d843d26c5a83,嘉定区 阳光葡提公馆(直流),上海市嘉定区马陆镇宝乐路58弄134~137,2,0,星星充电,专用电站,2.04,1.24,0.8,5元/小时（仅供参考，具体以场地方收取为准),121.28938141187496,31.33108478355549
63028335-54ec-41cb-81f5-69f67dc8db7a,浦东新区 南华新村,上海市浦东新区浦三路4688弄,0,10,星星充电,公共电站,1.6,1.15,0.45,5元/小时（仅供参考，具体以场地方收取为准),121.54955159568898,31.121164114400965
f6fa7432-0ec2-4cdb-ab76-130ddd8ab861,浦东新区 谷微假日酒店,浦东新区南祝公路5255号,0,12,星星充电,公共电站,1.836,1.196,0.64,免费停车（仅供参考，具体以场地方收取为准),121.75859781504437,31.106478365840395
be1debbc-6b1d-4336-b3e1-bbf60b07a32f,闵行区 陶家湾休闲农庄,上海市闵行区浦江镇永南路2018号,0,9,星星充电,公共电站,1.766,1.126,0.64,免费停车（仅供参考，具体以场地方收取为准),121.50893925592798,31.00635518973042
b954e1ae-5edb-4f66-bb40-45cfdae66a73,嘉定区 悠活城商业B块,上海市嘉定区11号线嘉定西站西区地下车库A区,0,43,星星充电,公共电站,2.14,1.5,0.64,表明充电身份，0-1h，免费；1-24h，10元/次；24-次日，20h/次（仅供参考，具体以场地方收取为准),121.22753875861831,31.377592459761164
b7aab1cc-cef0-4693-95ae-c99c2a25a048,浦东新区 国航航空公司(直流),（不对外开放）上海市浦东新区机场基地二路8号进门左前方20米,3,0,星星充电,专用电站,1.8,1.2,0.6,仅供内部员工免费停车（仅供参考，具体以场地方收取为准),121.77760945271478,31.163860937258374
46b81153-97e0-4eb0-aa61-12ad0f2fff27,闵行区 星品宝黎汽车店(直流),上海市闵行区黎安1399弄22号,1,0,星星充电,公共电站,1.83,0.7--1.3--0.7,0.6--0.53--0.6,,121.3511670820683,31.12126651852676
db4f00ad-2270-4fbc-8768-4611c3bdbb30,金山区 金康花苑,上海市金山区金山卫镇南阳湾路1288号地下车库南侧停车位,0,10,星星充电,公共电站,1.29,0.65,0.64,5元/时（仅供参考，具体以场地方收取为准),121.31228932967144,30.73881369549728
bf4959cf-509a-43e2-950b-4a88aa5d9640,奉贤区 九华新园,上海市奉贤区国顺路369弄进门10米,0,5,星星充电,公共电站,1.281,0.641,0.64,2-10小时5元/时，10-20小时10元/时（仅供参考，具体以场地方收取为准),121.46006962404036,30.93210977654203
ad358deb-e614-402f-8755-ac2944c4f684,泽满新能源科技达秀,上海市浦东新区达秀路151号,0,0,人人电站,专用电站,1.8,1.2--1.2--1.2,0.3--0.6--0.3,0元,121.65377091378352,31.23712417648201
6ef0a2f8-0330-4ff7-ae01-6f8db33a1668,长宁区 千禧海鸥大酒店(直流),上海市长宁区延安西路2588号,4,0,星星充电,公共电站,2.031,1.231,0.8,10元一小时（仅供参考，具体以场地方收取为准）,121.39470173467468,31.1975703519595
d0c4dbc6-5ba9-4eb6-8d6e-75d6f5d02d13,宝山区 淞南阳光家园(直流),上海市宝山区淞南路388号,0,0,星星充电,公共电站,1.924,1.124,0.8,暂时免费（仅供参考，具体以场地方收取为准),121.4905140108531,31.346995432962274
b10275ed-0ebf-4bda-bff1-03446c245bd8,浦东新区 深水港商务广场(直流高低压兼容),上海市浦东新区顺通路5-9C楼地面停车场,2,0,星星充电,公共电站,1.556,0.513--0.756--1.188--0.756--1.188--0.756--0.513,0.8--0.8--0.612--0.8--0.612--0.8--0.8,前2小时停车免费，超过免费时间1-3小时收费5元，3-10小时收费10元，10-16小时收费15元，16-22小时收费30元，全天封顶30元,121.88270755449753,30.876947713883037
88d17a7c-1f12-477c-9bee-454418e9f379,奉贤区 应用技术学院(1区),上海市奉贤区奉炮公路1225号,0,5,星星充电,公共电站,1.25,0.61,0.64,免费（仅供参考，具体以场地方收取为准),121.51321434566651,30.843879874553952
487f6d30-a613-4bb5-ab8d-567fd4309275,浦东新区 瑞阳苑,上海市浦东新区瑞意路428弄进门左转地下车库右侧01-04、07停车位,0,5,星星充电,公共电站,1.281,0.641,0.64,二十四小时五元（仅供参考，具体以场地方收取为准),121.58789686548671,31.09450155346794
9de5717c-384a-4382-a3e8-bb45bf6a7a46,金山区 老西门花苑,上海市金山区金山卫镇板桥西路2155弄77号楼旁,0,5,星星充电,公共电站,1.74,1.29,0.45,5元8小时（仅供参考，具体以场地方收取为准),121.30662089127463,30.725086220042453
d7802573-c117-42f6-b2b5-a75b3d49b1e4,长宁区 千禧海鸥大酒店,上海市长宁区延安西路2588号,0,20,星星充电,公共电站,1.871,1.231,0.64,10元/1小时(仅供参考，具体以场地方收取为准),121.39509106625921,31.19757512962978
d3101f55-3eb4-4a3b-a2fd-688ea6c624d6,奉贤区 奉浦二村,上海市奉贤区韩村路173弄11栋楼和12栋楼之间,0,6,星星充电,公共电站,1.28,0.83,0.45,5元/天（仅供参考，具体以场地方收取为准),121.46151107319064,30.93959264470443
31a330af-0c9c-4387-8dfc-d81c680badd2,徐汇区 上海铁路运输法院(直流),上海市徐汇区石龙路555号,1,0,星星充电,专用电站,0.72,0.0,0.72,仅内部专用,121.43646405459879,31.1540776993264
e74f74c2-d799-4a68-828f-5c729fc34a15,闵行区 永康城星华园,上海市闵行区盐铁塘路565弄(星华园正门进门直行),0,50,星星充电,公共电站,1.31,0.67,0.64,5元/小时（仅供参考，具体以场地方收取为准),121.50372695676324,31.033384416798025
8428eeb3-8b43-41ad-808f-c1773733a931,闵行区 瑞和华苑二期,上海市闵行区闵驰一路299弄9号楼前29～40号停车位,0,12,星星充电,公共电站,1.74,1.1,0.64,1～8小时五元，8～24小时十元（仅供参考，具体以场地方收取为准),121.54089557365214,31.039377387088866
940e58e9-66c6-4537-b8c6-72cda0e9404c,闵行区 两湾新苑小区(直流高低压兼容),上海市闵行区莘朱路718弄,4,0,星星充电,公共电站,1.48,0.68,0.8,每小时5元（仅供参考，具体以场地方收费为准）,121.39465492326687,31.11290606781982
9a4593ce-731b-43d2-aa3a-b6ab28b05baf,金山区 途安假日酒店增桩（交流）,金山区亭林镇亭学路109弄22号,0,5,星星充电,公共电站,1.166,1.166,0.0,免费,121.3193908541549,30.890680051670053
fa04aab6-2316-4950-b39e-eb05442e2ee4,闵行区 永康城佳兴苑,上海市闵行区永跃路782弄东、南侧停车位,0,38,星星充电,公共电站,1.44,0.8,0.64,5元/小时（仅供参考，具体以场地方收取为准),121.51220698544324,31.033871688977495
2c6e3672-aa73-4001-9261-a528c1882457,闵行区 华翔路3799弄(临时桩),上海市闵行区华翔路3799弄,0,1,星星充电,专用电站,1.56,0.65--1.11--0.65,0.45--0.45--0.45,免费（仅供参考，具体以场地方收费为准）,121.30050766747347,31.22720427953329
3806b92a-98c7-437f-ad08-6e00612a7275,宝山区 大华第一坊(直流),上海市宝山区真华路950号,2,0,星星充电,公共电站,1.996,1.196,0.8,6元/时（仅供参考，具体以场地方收取为准),121.41393100050206,31.272660220912723
6628be47-02a2-4b76-a181-1de1e744e987,国兴实业,上海市闵行区华漕镇联友路88弄1-7号,0,0,人人电站,公共电站,0.0,0.0,0.0,,121.26857763746054,31.229284307961738
3533f3be-ca2d-4bbe-b6a6-c0b49d71bb2c,杨浦区 复旦软件园,上海市杨浦区隆昌路588号B1A区,0,18,星星充电,公共电站,1.99,1.35,0.64,7元/小时，24小时最高限价50元(仅供参考，具体以场地方收取为准),121.54297876069673,31.27530955051046
23769a30-87df-4d8f-a577-eaea4d5e6244,嘉定区 汇景华庭一期(地下),上海市嘉定区平城路1000弄,0,10,星星充电,专用电站,1.281,0.641,0.64,10元/辆（仅供参考，具体以场地方收取为准),121.24300187928112,31.39474306475977
a8fcff01-1985-46e5-9d0b-9f52ed714ccf,浦东新区 杨思派出所(直流),上海市浦东新区板泉路333号,0,0,星星充电,专用电站,0.75,0.0,0.75,免费（仅供参考，具体以场地方收费为准）,121.49362986546726,31.15774177329398
84e71222-6198-4462-a4ca-bdccea4895e3,浦东新区 侨尚汽车(直流高低压兼容),上海市浦东新区建林路81号,1,0,星星充电,公共电站,1.877,1.077,0.8,免费停车（仅供参考，具体以场地方收取为准),121.58080071510173,31.088657231389114
6a908544-2cff-49d5-aae9-b14c49ae84ff,松江区 航天九亭园区充电站(直流高低压兼容1区),上海市松江区九泾路1000号,0,0,星星充电,公共电站,1.465,0.329--0.665--1.097--0.665--1.097--0.665--0.329,0.8--0.8--0.703--0.8--0.703--0.8--0.8,充电车辆凭场地方提供充电时长小票（及充电结束时间后半小时内）免费，超出时间按10元/小时！注意车辆单次充电时间不得超过3小时！（仅供参考，具体以场地方收费为准）,121.29047231190326,31.14605071215125
d85ea927-9b7d-4c7d-9d2f-8a2a1055b736,徐汇区 龙南佳苑商业区(直流),上海市徐汇区龙水南路330号,2,0,星星充电,公共电站,1.465,0.329--0.665--1.097--0.665--1.097--0.665--0.329,0.8--0.8--0.703--0.8--0.703--0.8--0.8,10元/小时 （仅供参考，具体以场地方收费为准）,121.45339723318493,31.153214860278446
37613604-60d1-4132-972e-26478f0d36a8,闵行区 永康城颂和苑(直流),上海市闵行区永颂路455弄13栋楼右边,1,0,星星充电,公共电站,1.45,0.65,0.8,5元/小时（仅供参考，具体以场地方收取为准),121.50002260716937,31.033805618163857
8b310354-708a-40ba-8c2d-c532dfd70f26,浦东新区 船厂技工学校(直流高低压兼容),上海市浦东新区陈邵路100号,2,0,星星充电,公共电站,1.653,0.853,0.8,暂时免费（仅供参考，具体以场地方收费为准）,121.63352306688441,31.28775947885769
4e2686ea-b302-485e-8d75-53f618a65da5,浦东新区 绿地云悦坊,上海市浦东新区川沙路秀川路绿地东海岸,0,34,星星充电,公共电站,1.8222,1.1822,0.64,1小时内免费，7元/小时（仅供参考，具体以场地方收取为准),121.70041630715897,31.181183469808698
c6a1dd7d-683e-461c-873b-6ef4f7b203cf,长宁区 兴国宾馆(3区),上海市长宁区兴国路78号,0,4,星星充电,专用电站,1.84,1.2,0.64,10元/小时（仅供参考，具体以场地方收费为准）,121.43567744581732,31.209665841539955
eaf1fe56-40ea-4da1-b033-a9b185699aa3,青浦区 五天产业园中国梦谷,上海市华徐公路888号进门左转100米,0,10,星星充电,公共电站,1.836,1.196,0.64,5元/小时（仅供参考，具体以场地方收取为准),121.2660397499807,31.19978137862974
a58fea82-1972-49d5-8aca-867af48a3daa,奉贤区 应用技术学院(直流2区),上海市奉贤区奉炮公路1225号,2,0,星星充电,公共电站,1.41,0.61,0.8,免费（仅供参考，具体以场地方收取为准),121.50957986489081,30.844488773408322
c13ad848-a412-41c1-9034-ef9077e17d83,浦东新区 家乐福张江店二期,上海市浦东新区高科中路2860号,0,6,星星充电,公共电站,1.99,1.35,0.64,3元/小时（仅供参考，具体以场地方收费为准）,121.63729687939374,31.203776371462013
260b00dc-414b-4822-a2a5-e893af6a1cab,浦东新区 东方康德家园一期(地下车库),上海市浦东新区林德路718弄,0,11,星星充电,专用电站,1.281,0.641,0.64,1小时以后全天4元（仅供参考，具体以场地方收取为准),121.51016907480727,31.129144443002527
2bbc13fa-0cbd-4c6b-8aa3-1b6223b6fe9e,盒马鲜生（新荟城店）,上海市闵行区莲花南路1388弄3F停车场,0,0,星星充电,公共电站,0.656,0.656,0.0,,121.41161403785482,31.100168760306563
9588e75a-c779-457f-8100-0511d9eb87ec,宝山区 ]和阳光广场,上海市宝山区宝杨路3003号,0,8,星星充电,公共电站,1.44,0.6--0.8--1.35--0.8--1.35--0.8--0.6,0.64--0.64--0.35--0.64--0.35--0.64--0.64,6元/小时(仅供参考，具体以场地方收取为准),121.44521870458482,31.377619198393877
14ce742f-1773-4e3b-b517-9d0b41fb3b43,金山区 钟楼新村,上海市金山区朱泾镇秀州街451号钟楼新村82号,0,2,星星充电,公共电站,1.33,0.52--0.88--0.52,0.45--0.45--0.45,暂时免费（仅供参考，具体以场地方收取为准),121.17242472913135,30.901985756084866
d9b5276d-7a84-42c2-bc58-9e729ca8d727,宝山区 钢博会(直流),上海市宝山区业绩路8号,3,0,星星充电,公共电站,1.85,1.05,0.8,首小时免费，3元/小时（仅供参考，具体以场地方收费为准）,121.35553029968804,31.301250318551592
b9a7cc9c-6035-449f-8fa0-0f2a38107d4a,闵行区 沪青平公路充电站(直流高低压兼容2区),上海市闵行区沪青平公路903号,0,0,星星充电,公共电站,1.5,0.5--0.9--1.3--0.9--1.3--0.9--0.5,0.6--0.6--0.6--0.6--0.6--0.6--0.6,2小时内免费；2-5小时，收费10元；5-8小时，收费20元；8-24小时，收费30元。(仅供参考，具体以场地方收取为准),121.33361736796371,31.16885151708397
31d13936-d5b1-4965-a06f-f8def6539f62,闵行区 永康城颂和苑,上海市闵行区永颂路455弄,0,36,星星充电,公共电站,1.29,0.65,0.64,5元/小时（仅供参考，具体以场地方收取为准),121.49987002037466,31.03413560280175
1a42b6e4-6095-4294-83ac-bb3b4f7e506e,浦东新区 绿地云悦坊(直流),上海市浦东新区川沙路秀川路绿地东海岸,3,0,星星充电,公共电站,1.9822,1.1822,0.8,1小时内免费，7元/小时（仅供参考，具体以场地方收取为准),121.70042734172866,31.181038674829658
146f884d-acc5-4fe5-bee9-9660c400c74c,长宁区 兴国宾馆(1区),上海市长宁区兴国路78号,0,2,星星充电,专用电站,1.84,1.2,0.64,1个小时10元，2个小时20元。半天30，一天60（仅供参考，具体以场地方收费为准）,121.43567744581732,31.209665841539955
02ee0324-95b0-4b2d-823a-beb187242f32,浦东新区 盛世联弈苑,航城三路675弄85号地下车库73号楼对面,0,6,星星充电,专用电站,1.281,0.641,0.64,（仅供参考，具体以场地方收取为准),121.75319763255469,31.152371661501103
e12ee21b-2d9b-4dca-804a-d7c92849aa5d,徐汇区 市委党校第三分校,(工作地仅对内开放)上海市徐汇区虹漕南路123号进门20米右侧,0,2,星星充电,专用电站,1.836,1.196,0.64,不对外开放（仅供参考，具体以场地方收取为准),121.4132512754522,31.161706434468268
a8d815a8-e207-4cd8-b145-d96b8b4e29ce,浦东新区 贝思特厂区,上海市浦东新区航帆路3号,0,6,星星充电,公共电站,1.305,0.329--0.665--1.097--0.665--1.097--0.665--0.329,0.64--0.64--0.603--0.64--0.603--0.64--0.64,免停车费(仅供参考，具体以场地方收费为准),121.61656627660655,31.027346023023927
