id,名称,地址,交流桩数,交流桩数,运行商,电站类型,平均费用,各时段充电费用,各时段服务费用,停车费用,经度,纬度
7dd40fc5-cb47-4766-b030-a26672a73ccb,金山区 金玉豪庭,上海市金山区朱泾镇众安街928弄,0,20,星星充电,专用电站,1.281,0.641,0.64,仅对内开放,121.16045144018243,30.8905419677825
55c73a76-34bf-4922-9f43-1ec2ac8c027a,闵行区 万缘汽修(直流),上海市闵行区龙吴路5055号院内,0,0,星星充电,公共电站,1.9,1.1,0.8,免费（仅供参考，具体以场地方收取为准),121.46297050124399,31.05994327271482
760c2a89-f391-4ee5-9355-9b623412e5d3,金山区 上海耀发水产养殖专业合作社,上海市金山区漕泾镇长埝路2059号,0,2,星星充电,公共电站,1.4,0.76,0.64,免费停车（仅供参考，具体以场地方收取为准),121.3925370533357,30.82468739246968
eea408c8-0c14-45ff-b9e3-7a5e46f627a0,浦东新区 宣桥枫庭,上海市浦东新区人民西路1955弄,0,6,星星充电,公共电站,1.257,0.307--0.617--0.307,0.64--0.64--0.64,第一小时免费，5元/1-8小时，10元/8-24小时 （仅供参考，具体以场地方收费为准）,121.71872011965331,31.048244285582978
09d12055-6cea-430a-aeae-baa638cf7dfa,浦东新区 凯龙南汇商务园,上海市浦东新区宣黄公路2300号,0,14,星星充电,公共电站,1.98,1.34,0.64,4元/小时，充电登记车辆及个人信息（仅供参考，具体以场地方收取为准),121.72590433927137,31.02670358949973
ed1b858d-3ee8-4fe5-b9ab-df2cc56b9540,浦东新区 惊竟汽车二期(3区),浦东新区 御衡路68弄锦绣华都地下车库1号库,0,4,星星充电,公共电站,1.7,0.9,0.8,5元/小时,121.58263945955184,31.15405338223382
de56f078-fe86-404b-b3af-4899237a8bb9,浦东新区 上海益军停车场(直流高低压兼容),上海市浦东新区海滨路1885号门口左边,4,0,星星充电,公共电站,1.7,1.2,0.5,免费（仅供参考，具体以场地方收费为准）,121.76652448353937,31.20071761107891
88f4bd46-b535-4b47-a3b7-8c9ae625ad91,杨浦区 东风本田汽车锦田特约销售服务店(直流),上海市杨浦区邯郸路195号4S店门前,0,0,星星充电,公共电站,2.0,1.2,0.8,免费停车（仅供参考，具体以场地方收取为准),121.50089096140869,31.295296860079787
14e26bde-93fe-4ec5-80ef-8bc96c7f9ba5,上海市公共安全教育实训基地,青浦区沪青平公路6888号,0,11,人人电站,专用电站,0.0,0.0,0.0,,121.01356997784175,31.10170054884342
13182490-96d1-46b0-b25b-bcf1c048a7f7,闵行区 凯龙莘庄商务园,上海市闵行区申南路59号,0,12,星星充电,公共电站,1.825,1.185,0.64,5元一小时。8小时15，24小时30。（仅供参考，具体以场地方收取为准),121.39514432981895,31.07774736136172
854101a5-3452-436c-9b65-f2abdbca1786,奉贤区 悦华大酒店,上海市奉贤区南桥镇江海路88号南侧停车场（靠锅炉房）,0,3,星星充电,公共电站,1.871,1.231,0.64,5元/小时，全天40元（仅供参考，具体以场地方收取为准),121.4580352005599,30.905389866863214
c0a3db8b-f211-4722-9d64-9b47f94c36da,闵行区 广汽传祺中春店(直流),上海市闵行中春路6111号,0,0,星星充电,公共电站,1.8,0.489--1.019--0.489,0.8--0.781--0.8,暂免（仅供参考，具体以场地方收费为准）,121.36163375889072,31.128008373005187
d294d08a-0731-4e0c-a533-3105e41dab12,徐汇区 星游城(地下),上海市徐汇区天钥桥路580号,0,16,星星充电,公共电站,1.91,1.27,0.64,超过15分钟每小时10元（仅供参考，具体以场地方收取为准),121.44228011767775,31.185368412195814
1f9ae6ea-6817-4e5a-80dc-4f4da7a6df52,浦东新区 南汇府航汽车修理,上海市浦东新区大川公路2657号,0,0,星星充电,公共电站,1.731,1.091,0.64,免费停车（仅供参考，具体以场地方收取为准),121.73499501867752,31.038992192173808
48d59206-ca6a-4d42-9864-bdaca34a8d42,浦东新区 凯龙金领大厦,浦东新区新金桥路1888号地下车库B89-B96,0,20,星星充电,公共电站,2.012,1.372,0.64,5元/小时（仅供参考，具体以场地方收取为准),121.62291603615259,31.260019260921275
35fe4436-6b9a-49fb-ad28-2a477c9f1e1e,徐汇区 圣爱大厦(直流),上海市徐汇区漕溪北路88号,5,0,星星充电,公共电站,1.543,0.28--0.743--1.194--0.743--1.194--0.743--0.28,0.8--0.8--0.606--0.8--0.606--0.8--0.8,9元/小时，超过部分按4.5元/半小时叠加，72元/天封顶（仅供参考，具体以场地方收费为准）,121.43749554929862,31.191680085767963
8587eb26-ce11-4670-b12c-36bcf16eea44,浦东新区 宜浩家园一期111弄,浦东新区竹柏路111弄,0,4,星星充电,公共电站,1.47,0.54--1.02--0.54,0.45--0.45--0.45,暂时免费（仅供参考，具体以场地方收费为准）,121.91426218457757,30.90050540799706
78d38ca7-9b34-4d82-a51b-20667118b918,闵行区 华翔路充电站,闵行区华翔路3799弄16号,0,8,星星充电,公共电站,1.4,0.5--0.9--1.3--0.9--1.3--0.9--0.5,0.5--0.5--0.5--0.5--0.5--0.5--0.5,,121.30189843445662,31.226506306176226
904e3be0-3f6d-4bbe-ae84-8de4bd70fff5,杨浦区 东方国际水产中心(直流高低压兼容),上海市杨浦区军工路2866号,8,0,星星充电,公共电站,1.8,0.35--0.71--1.16--0.71--1.16--0.71--1.16--0.71--0.35,0.8--0.8--0.64--0.8--0.64--0.8--0.64--0.8--0.8,5元/时（仅供参考，具体以场地方收费为准）,121.54210966192416,31.332357604896053
c60568bb-7009-4aa1-93ff-a344e75ce11c,闵行区 浦江瑞和城九街坊,上海市闵行区鲁康路555弄,0,39,星星充电,公共电站,1.319,0.679,0.64,5元/小时（仅供参考，具体以场地方收取为准),121.51700548051636,31.02712231988504
8f2cd96f-4a08-4508-adc2-726d6d019d30,普陀区 家乐福万里店,上海市普陀区新村路1500号4楼A6~A8区域靠墙车位,0,4,星星充电,公共电站,1.99,1.35,0.64,7元/小时（仅供参考，具体以场地方收取为准),121.41128812388678,31.267970748385494
f64c7e0e-dc6e-444a-8d5f-a35ba49a35d0,浦东新区 上海外国语大学附属中学(直流),(工作地对内开放)上海市浦东新区达尔文路91号操场东侧,0,0,星星充电,专用电站,1.441,0.641,0.8,对内开放（仅供参考，具体以场地方收取为准),121.588741014531,31.194179228717637
73b963f7-89b9-472e-9b6a-beb34e8d58d5,浦东新区 临港公服中心,(工作地仅对内开放)上海市浦东新区竹柏路253弄进门右侧停车位01-02；04-06,0,2,星星充电,专用电站,0.0,0.0,0.0,内部使用（仅供参考，具体以场地方收取为准),121.91065555815405,30.900586157452327
0ea6b3d2-60db-463f-9b0a-0e8ab25b920d,浦东新区 秀浦路3408号充电站(直流),上海市浦东新区秀浦路3408号201号,0,0,星星充电,专用电站,1.5,0.5--0.9--1.3--0.9--1.3--0.9--0.5,0.6--0.6--0.6--0.6--0.6--0.6--0.6,免费,121.62813024674914,31.130097035584818
f451e8de-b60e-423a-bfb5-15ba85fa17fd,嘉定区 速马汽修(直流),上海市嘉定区嘉唐公路501号,1,0,星星充电,公共电站,2.0,1.2,0.8,免费（仅供参考，具体以场地方收费为准）,121.23887473390911,31.403125085512972
d42b53a1-fb68-4ec4-ad6d-27c4dac6ce4b,长宁区 虹桥迎宾馆(直流),上海市长宁区虹桥路1591号,2,0,星星充电,公共电站,1.9,1.1,0.8,20元/小时(仅供参考，具体以场地方收取为准),121.39413586777044,31.202492404594242
50faba43-1a84-446b-86e2-47c4a7128a1a,金山区 怡神园猕猴桃种植专业合作社,上海市金山区吕巷镇金张公路1588号,0,8,星星充电,公共电站,1.382,0.742,0.64,免费停车（仅供参考，具体以场地方收取为准),121.25385382023941,30.81570723558805
0ad6f547-0a98-495a-8db9-024f516186fc,普陀区 海伦堡爱ME城市广场(直流),嘉定区武威路与众仁路交汇口地下停车场1116至1138号停车位,0,0,星星充电,公共电站,2.0,1.2,0.8,,121.32543024616288,31.28999859553412
1f5538de-1d48-4022-89fa-832c0b8a6962,浦东新区 东方康德家园一期,上海市浦东新区林德路718弄,0,15,星星充电,公共电站,1.281,0.641,0.64,1小时以后全天4元（仅供参考，具体以场地方收取为准),121.5098685687767,31.129424394010353
0d75d6bb-4e33-42bf-a5ee-ebbb15a0c724,嘉定区 金霞苑二期(直流),上海市嘉定区鹤霞路111弄18号,3,0,星星充电,专用电站,1.28,0.95,0.33,白天5元，过夜10元（仅供参考，具体以场地方收取为准),121.31769982747502,31.24663973318645
6b3b2748-d5c5-4f35-b42b-6684bd1f62ad,长宁区 国航大厦,(工作地仅对内开放)上海市长宁区虹桥机场迎宾三路199号,0,1,星星充电,专用电站,1.8,1.2,0.6,仅供内部员工免费停车(仅供参考，具体以场地方收取为准),121.3500891319676,31.185271919084705
fe4f72a9-244c-4c98-97b4-5cd364715cb8,长宁区 申亚金融广场(室内),上海市长宁区延安西路895号A库后方停车位进门左侧,0,2,星星充电,公共电站,1.84,1.2,0.64,10元/小时(仅供参考，具体以场地方收取为准),121.43203270173966,31.21476496288166
5d540e11-bd3e-4e57-9e64-e6e565d72140,闵行区 华翔路3799弄(直流高低压兼容 临时桩),上海市闵行区华翔路3799弄,2,0,星星充电,专用电站,1.717,0.44--0.917--0.44,0.8--0.8--0.8,免费（仅供参考，具体以场地方收费为准）,121.30002062632678,31.227181226594023
22a6f5b8-60ba-4de9-9061-d18cbd73492e,松江区 上海惠友汽车租赁有限公司(直流高低压兼容2区),上海市松江区九新公路302弄60号,15,0,星星充电,公共电站,1.486,0.686,0.8,小车5元/次，大车20元/次（仅供参考，具体以场地方收费为准）,121.32058325349199,31.122590296508516
9d036826-1de6-4258-a91d-9b628a3e6f6b,浦东新区 安阁苑,上海市浦东新区瑞和路350弄进门地下车库,0,12,星星充电,公共电站,1.281,0.641,0.64,1小时内免费，1-24小时内5元/时（仅供参考，具体以场地方收取为准),121.59111327555793,31.087321645280653
f8a52160-386c-4079-9421-3a2e77a672a8,闵行区 贵都新村,上海市闵行区都市路3635弄38号,0,5,星星充电,专用电站,1.585,0.945,0.64,5元/时（仅供参考，具体以场地方收取为准),121.40149121626635,31.081918768606933
b66b75ef-395f-4a64-b83b-55849d4d5cdd,嘉定区 中虹华苑,上海市嘉定区金园一路1115弄,0,16,星星充电,公共电站,1.84,1.2,0.64,一小时免费，5元一天（仅供参考，具体以场地方收取为准),121.31819123215874,31.24680972254381
1aeb92da-e1a0-4ef4-b5ab-c65930d27919,奉贤区 南行旺苑,上海市奉贤区万顺路2476弄25号楼前地下车库入口,0,25,星星充电,公共电站,1.281,0.641,0.64,2小时内免费，2-8小时5元/次，8-24小时10元/次，超过24小时部分按照上述重新计价（仅供参考，具体以场地方收取为准),121.51537297377507,30.967180958045184
ec539bb0-503b-4568-8a51-1fa12e04da17,上海聚汶仪器有限公司_光华路1188号,上海市闵行区光华路1188号,1,0,人人电站,专用电站,0.0,0.0,0.0,,121.3731615227031,31.065020080497096
a4ee25fa-37ff-42c1-beb4-a10b080bd4a2,黄浦区中山南路1029号,黄浦区中山南路1029号,0,2,人人电站,专用电站,0.0,0.0,0.0,,121.5043984888036,31.21125175363473
73ac29a8-6585-4923-acae-f904c847ed9c,静安区 隆宇商业生活广场,上海市静安区恒丰路329号,0,15,星星充电,公共电站,1.7,0.357--0.734--1.196--0.734--1.196--0.734--1.196--0.734--0.357,0.64--0.64--0.504--0.64--0.504--0.64--0.504--0.64--0.64,10元/小时，超过小时按照每半小时5元叠加，80元/天（仅供参考，具体以场地方收费为准）,121.4563687827576,31.243221994560248
f7f4d35d-1de9-4359-b9b6-9e142a0565ff,长宁区 兴国宾馆(2区),上海市长宁区兴国路78号5号楼地下1个，地面1个。,0,2,星星充电,公共电站,1.84,1.2,0.64,10元/小时（仅供参考，具体以场地方收费为准）,121.43567744581732,31.209665841539955
2cd58431-f6b3-4403-9d8a-052b8b4d3f96,长宁区 家乐福古北店,长宁区水城路268号家乐福一楼地下停车场c14~c15,0,4,星星充电,公共电站,1.99,1.35,0.64,每小时7元(仅供参考，具体以场地方收取为准),121.39363714282594,31.196649322767684
eafbee51-278b-409a-b5d3-fbaff25b6970,嘉定区 紫光睿智汽车(直流高低压兼容),上海市嘉定区嘉安公路2115号,2,0,星星充电,公共电站,1.96,1.16,0.8,免费（仅供参考，具体以场地方收费为准）,121.20632132276852,31.344714843353305
76cbb7d9-5b22-40af-ba93-a3bb535a3272,奉贤区 应用技术学院(5区),上海市奉贤区奉炮公路1225号,0,4,星星充电,公共电站,1.25,0.61,0.64,免费（仅供参考，具体以场地方收取为准),121.50905977889808,30.84140626913637
b50324bf-3cfc-4678-b882-3af4bd086a89,徐汇区 华鑫商务中心,上海市徐汇区桂林路406号华鑫商务中心B1层,0,15,星星充电,公共电站,1.266,0.307--0.626--1.058--0.626--1.058--0.626--0.307,0.64--0.64--0.64--0.64--0.64--0.64--0.64,7元/小时,121.41590626395237,31.173529885737814
0f352c0b-9a4d-42b9-92b5-095847ae4589,杨浦区 创智天地,杨浦区政立路入口地库3号楼160号车位（金宝贝）,0,5,星星充电,公共电站,1.84,1.2,0.64,一小时8元，超过15分钟算半小时，超过半小时算一小时（仅供参考，具体以场地方收取为准),121.51389601831714,31.306263847718267
2bfffbb7-cf5e-41ca-b001-831f132afc07,浦东新区 七天连锁酒店,上海市浦东新区华夏东路3609号,0,5,星星充电,公共电站,1.836,1.196,0.64,半小时免费，5元/小时（仅供参考，具体以场地方收取为准),121.72441901208065,31.20792030211688
fa56b3e8-c316-45a0-af29-a646c021cde8,虹口区 永融企业中心(3区),(工作地仅对内开放)上海市虹口区四平路257号2号地下停车库B2层,0,1,星星充电,专用电站,1.84,1.2,0.64,一小时10元，超过15分钟算半小时，超过半小时算一小时（仅供参考）,121.48925934981388,31.262180610866565
5c9a793b-2949-48b3-983c-c560e109a002,闵行区 永康城兴顺苑(直流),上海市闵行区鲁建路2658弄,0,0,星星充电,公共电站,1.55,0.75,0.8,5元/次（仅供参考，具体以场地方收费为准）,121.49684627666575,31.033334888762422
4d8e1820-dfae-4d43-bbdf-7d9351de065e,普陀区 家乐福武宁店(直流),上海市普陀区武宁路20号一层停车场到底,1,0,星星充电,公共电站,2.15,1.35,0.8,8元每小时，8小时以上68元（仅供参考，具体以场地方收取为准),121.42808370601844,31.23642331958728
9d4a8a4e-43e2-407e-8eb5-293f8510c5f8,金山区 山康花苑,上海市金山区金山卫镇西静路1151弄,0,5,星星充电,公共电站,1.74,1.29,0.45,免费停车（仅供参考，具体以场地方收取为准),121.31079660596181,30.740029784670458
38812433-b578-43f0-a8c4-3fc35a696356,奉贤区 九华丽苑,上海市奉贤区九华路219弄,0,30,星星充电,专用电站,1.281,0.641,0.64,8小时以内5元（仅供参考，具体以场地方收取为准),121.46148909684025,30.925358723255396
1cfed022-3d90-48f6-9b41-c3088dba1ebe,长宁区 兴国宾馆(直流高低压兼容),上海市长宁区兴国路78号,1,0,星星充电,公共电站,2.0,1.2,0.8,1个小时10元，2个小时20元。半天30，一天60（仅供参考，具体以场地方收费为准）,121.4333973491532,31.208446558644756
320499cb-10e0-4c65-8496-11a9db403793,浦东新区 金地城小区,上海市浦东新区惠南镇靖海路547弄拱北路入口直行到底,0,6,星星充电,公共电站,1.553,0.913,0.64,5元/时（仅供参考，具体以场地方收费为准）,121.76765846837688,31.057575361701797
4718e781-1809-40de-89e6-c6f97b05d7ef,松江区 上海惠友汽车租赁有限公司(直流高低压兼容1区),上海市松江区九新公路302弄60号,5,0,星星充电,专用电站,1.486,0.686,0.8,小车5元/次，大车20元/次（仅供参考，具体以场地方收费为准）,121.32173676352684,31.122322494632765
4055d655-5a65-4c0c-900d-5830740561d0,嘉定区 馥华里A(直流高低压兼容),上海市嘉定区周赵路385弄叶城路小区路口,0,0,星星充电,公共电站,1.55,0.75,0.8,5元/小时（仅供参考，具体以场地方收费为准）,121.27676292734917,31.374017887616635
0e884e51-0c1e-4fb8-92c3-f5659dae8cb9,宝山区 大华虎城第三空间,上海市宝山区真华路926弄3号,0,20,星星充电,公共电站,1.836,1.196,0.64,7元/小时（仅供参考，具体以场地方收取为准),121.41217655497417,31.271487819438864
0765785d-34df-4dc3-b8c0-6ab008faf95a,浦东新区 三林印象城西区,上海市浦东新区永泰路1138弄三林城市商业广场,0,10,星星充电,公共电站,1.7,0.264--0.7--1.132--0.7--1.132--0.7--1.132--0.7--0.264,0.64--0.64--0.568--0.64--0.568--0.64--0.568--0.64--0.64,第一小时免费，超过一小时以场地实际收费标准为准,121.5258972350389,31.14112363945596
c7582a77-438f-45db-ba9d-b09fca0f0614,奉贤区 悠口园区(直流高低压兼容),上海市奉贤区程普路377号,6,0,星星充电,公共电站,1.8,0.329--0.665--1.097--0.665--1.097--0.665--1.097--0.665--0.329,0.8--0.8--0.703--0.8--0.703--0.8--0.703--0.8--0.8,2元/小时（仅供参考，具体以场地方收费为准）,121.43987963626867,30.93956199320802
79e71f26-5cc3-45ea-90ca-ab18b51caa22,临港 万科金域澜湾,上海临港雪绒花路369弄,0,10,人人电站,公共电站,1.5,0.64,0.86,前两小时免费，5元/次,121.92023061551787,30.910649805941922
88ab2612-98d1-4f61-95b7-a6ec159e4c80,上海聚汶仪器有限公司_梅南路900号,上海市闵行区梅南路900号,0,0,人人电站,专用电站,0.0,0.0,0.0,,121.41855680519967,31.087379863159832
26731b9f-8fbe-4e74-80a8-75ce6858752d,奉贤区 应用技术学院(直流4区),上海市奉贤区奉炮公路1225号,1,0,星星充电,公共电站,1.41,0.61,0.8,免费（仅供参考，具体以场地方收取为准),121.5089515040582,30.84242994191234
f04bc870-e18f-4f7f-a9f4-33a986ef69a2,浦东新区 凯龙金领大厦(直流),浦东新区新金桥路1888号地下车库B85-B89,2,0,星星充电,公共电站,2.172,1.372,0.8,5元/小时（仅供参考，具体以场地方收取为准）,121.62291603615259,31.260019260921275
4f61c667-908b-41d6-91f0-33970319123d,浦东新区 宜浩家园一期333弄,浦东新区竹柏路333弄122号楼,0,10,星星充电,公共电站,1.47,0.54--1.02--0.54,0.45--0.45--0.45,暂时免费（仅供参考，具体以场地方收费为准）,121.90898579111546,30.898006784251702
fa2a8121-2560-4989-9eb2-402e23e2c17c,浦东新区 盛大天地源创谷,上海市浦东新区盛荣路88弄7号,0,30,星星充电,专用电站,1.305,0.329--0.665--1.097--0.665--1.097--0.665--0.329,0.64--0.64--0.603--0.64--0.603--0.64--0.64,5元/小时,121.60471399449514,31.17209664391281
10cb916f-2a38-4f59-b09b-ed61a9f55d59,浦东新区 海湾新城,上海市浦东新区庆利路425弄,0,30,星星充电,公共电站,1.64,1.0,0.64,停车费24小时4元（仅供参考，具体以场地方收取为准),121.72662599410093,31.23366246901069
4e65a7e5-45db-4492-b564-640041b5bc92,浦东新区 惊竟汽车二期(直流1区),上海市浦东新区康桥镇御衡路1222号,1,0,星星充电,公共电站,1.7,0.9,0.8,5元/小时（仅供参考，具体以场地方收费为准）,121.58441030606805,31.154148396344993
d6d42ab1-a072-4311-b723-52bb83fca4b5,闵行区  闵行人民检察院,上海市闵行区凯城路99号,0,10,星星充电,专用电站,1.6,0.3--0.7--1.132--0.7--1.132--0.7--1.132--0.7--0.3,1.3--0.9--0.468--0.9--0.468--0.9--0.468--0.9--1.3,仅内部专用,121.3854142570309,31.10144961110367
49a9bcd2-da18-4370-a3cd-8fccc6494012,泽满新能源科技家乐福川沙店,上海市浦东新区川沙镇妙境路1118号,2,0,人人电站,专用电站,1.6,1.3,0.3,,121.69245110375637,31.18106677120019
d20b1dfd-9e5d-4879-985a-a817c3d56a86,普陀区 远景大厦A座,普陀区中山北路1412号地面停车场,0,14,星星充电,公共电站,1.806,1.166,0.64,10元/小时（仅供参考，具体以场地方收取为准),121.44184594785514,31.25523707714884
48a6414f-4bf1-4686-856a-4d6d66912bc5,宝山区 吴淞科技园,上海市宝山区铁山路69号,0,5,星星充电,公共电站,2.12,1.48,0.64,免费停车（仅供参考，具体以场地方收取为准),121.46869190674825,31.36382047267027
8d171801-cae7-4419-936b-c45e3b2d9f88,崇明县 竖新充电站,上海市崇明县竖新镇大东村709号,0,2,星星充电,公共电站,1.281,0.641,0.64,免费停车（仅供参考，具体以场地方收取为准),121.61970296873199,31.604599145673188
93967af4-c948-4cf8-b01b-c66bef194ba7,宝山区 新城昱翠家苑(直流),上海市宝山区月富路55弄,0,0,星星充电,公共电站,1.55,0.75,0.8,5元/天（仅供参考，具体以场地方收费为准）,121.41157388686197,31.4305067227028
ab5f7a59-eb05-49e7-a231-5c95d36beef0,金山区 卫康花苑,上海市金山区金山卫镇南阳湾路1289弄50号门前,0,5,星星充电,公共电站,1.29,0.65,0.64,免费停车（仅供参考，具体以场地方收取为准),121.31543960063875,30.734913201718218
449796e9-3d36-4c75-bd04-0b644f890dc6,宝山区 泗塘大厦(直流),上海市宝山区长江西路1180号,1,0,星星充电,公共电站,2.1,1.3,0.8,5元一小时，24小时最高20元（仅供参考，具体以场地方收取为准),121.45862491336825,31.3383258779993
9c4a2963-9b46-4806-8df5-cfe437f33364,上海聚汶仪器有限公司_报春路535号,上海市闵行区报春路535号,1,0,人人电站,专用电站,0.0,0.0,0.0,,121.38518884587052,31.122878319215218
4857e06e-448a-4552-921f-43685948610c,浦东新区 百鸟大酒店,浦东新区万祥镇三三公路2001号,0,5,星星充电,公共电站,1.766,1.126,0.64,停车免费，星期六星期日没有车位（仅供参考，具体以场地方收取为准),121.81969451479593,30.972003146765513
9da0a25e-75dd-41f6-881f-da5903e3831b,浦东新区 万帮新能源体验中心(万帮之星御桥店)测试,上海市浦东新区御桥路1133号,0,0,人人电站,专用电站,2.0,2.0,0.0,免费停车（仅供参考）,121.55618049332398,31.15506259233114
9eadee16-8c5b-46b2-ba12-aace05050c53,金山区 金山卫医院,上海市金山区西静路367号,0,5,星星充电,公共电站,1.56,0.92,0.64,免费停车（仅供参考，具体以场地方收取为准),121.31395804125532,30.725081231442797
